what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868325122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868326416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868339084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868342638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868368707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322868369506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322868369623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868374478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868386566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868390148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868391715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868411716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322868438460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322868438955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868442248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868443517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868499371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868521743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868546054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868549382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868559743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868562309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868563794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868585036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868594020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868596357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868599097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868658019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322868665657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322868668228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868674089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322868730400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322868732362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868746525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868749973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322868772216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868793369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868803288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322868839564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322868929817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322868933511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869036277
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322869269670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869348045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869349764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869361877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869373118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869521334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869523454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869532977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322869539704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322869543970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869547722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869549301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869570386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869587365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869588632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869605137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869607812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869610500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869670780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869678528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322869688810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869697384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869699263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869718237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869724934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869726162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869736387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322869738744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322869739025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322869739238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322869739409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322869740258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869757363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869758904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869767632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322869777265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322869782825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869783267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869784446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869790982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322869793776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322869795521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869803111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869827080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869828143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869859353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869890346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869892567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869906275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869918157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869926995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869954233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869955351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869962348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322869964081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322869965164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870778584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870784642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870851458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870869373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870930253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870932186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870959544
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1322871017381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871056728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871112514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322871169202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322871178218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322871203076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871205155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871236174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322871245826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322871260720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322871262938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871264572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871283267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322871289385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871292853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871359695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322871368671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871371989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871384861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871396629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871449572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322871465108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322871468581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322871472820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871474306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871487359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871736816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871985263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872008795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872011502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322872023953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872029112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872041414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322872093979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872098748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872272968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322872325731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322872329993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322872349639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322872357584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872366619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872622526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872626316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872659819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872694656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873455215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873522888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873707752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322873741009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322873745732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322873864253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873874966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873883020
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1322873888565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873964408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874086981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322874104810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322874105668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874163083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874164814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874175116
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1322874246498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1322874247089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1322874248168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322874249498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874250492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874252372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874286905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874330577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322874335301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874336630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874417220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874421298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874438003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874443188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874467143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322874482487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874487937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874489688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874537548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874550317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322874572341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322874574994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874592742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874594290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874706356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874709847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874711275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874808684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874826567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874827720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874841472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322874842186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1322874843494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322874845421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322874847007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322880297409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322880320979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322881846789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322881865209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322881880731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322881886610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322881890676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322881892268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322881981621
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1322881995916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322881999864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322882000580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322882001122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322882006054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322882007007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882010052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882045520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322882061050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322882064299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322882073113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882075419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882247575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882248100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882311096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322882322153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882326320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882344913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322882352940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882353846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882401344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322882432178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322882449329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322882449915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322882453671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883102512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883113614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883115643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883179571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322883316133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883317212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883322703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322883338118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883353667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883364762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883386647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883388035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322883400423
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1322883418562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883421190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883423565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883425734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883428638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883429393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322883440559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883445949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883446360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883449502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883453140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883454917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883469821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322883475101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322883479953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322883481271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322883489699
