what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902206648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902223571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322902229260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902230697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902245269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322902247268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902247894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902267662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322902270612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902271205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902286710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902292765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902295194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902296168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1322902296187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902313009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322902404455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322902420580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322902429619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322902525022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902526438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902570930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902581424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902745700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902747077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902783842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322902804831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903206232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322903253659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322903286157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322903310763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322903371981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322903374036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322903410335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903413743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903417320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903421524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903424564
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322903425080
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1322903425679
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1322903425688
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1322903425697
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1322938059884
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1322938059885
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1322938059903
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1322938059926
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1322938059936
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1322938059942
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1322938059966
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1322938059980
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1322938059998
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1322938060012
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1322938060017
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1322938060030
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1322938060037
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1322938060049
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1322938060050
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1322938060057
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1322938060063
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1322938060079
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1322938060100
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1322938060110
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1322938060125
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1322938060135
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1322938060135
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1322938060142
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1322938060151
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1322938060152
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1322938060153
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1322938060158
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1322938060163
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1322938060164
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1322938060165
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1322938060166
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1322938060174
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1322938060175
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1322938060186
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1322938060201
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1322938060220
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1322938060228
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1322938060244
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1322938060245
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1322938060252
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1322938060259
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1322938060270
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1322938060278
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1322938060279
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1322938060289
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1322938060295
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1322938060295
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1322938060300
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1322938060302
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1322938060306
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1322938060322
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1322938060331
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1322938060341
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1322938060350
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1322938060351
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1322938060355
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1322938060355
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1322938060373
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1322938060385
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1322938060394
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1322938060399
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1322938060410
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1322938060421
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1322938060426
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1322938060438
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1322938060447
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1322938060459
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1322938060467
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1322938060478
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1322938060485
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1322938060485
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1322938060503
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1322938060518
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1322938060527
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1322938060532
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1322938060536
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1322938060548
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1322938060558
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1322938060568
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1322938060580
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1322938060593
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1322938060604
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1322938060612
os,sysinfo,,,"macosx",1322938060615
arch,sysinfo,,,"x86_64",1322938060615
ws,sysinfo,,,"cocoa",1322938060615
locale,sysinfo,,,"en_US",1322938060615
processors,sysinfo,,,"8",1322938060615
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322938060615
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1322938060615
java.specification.name,sysinfo,,,"Java Platform API Specification",1322938060615
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322938060615
java.specification.version,sysinfo,,,"1.6",1322938060615
java.vendor,sysinfo,,,"Apple Inc.",1322938060615
java.version,sysinfo,,,"1.6.0_29",1322938060615
java.vm.info,sysinfo,,,"mixed mode",1322938060615
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1322938060615
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322938060615
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322938060615
java.vm.specification.version,sysinfo,,,"1.0",1322938060615
java.vm.vendor,sysinfo,,,"Apple Inc.",1322938060615
java.vm.version,sysinfo,,,"20.4-b02-402",1322938060615
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1322938060624
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1322938060965
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322938064351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322938108499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322938111140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322938113064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322938139647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938140720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938142197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938142626
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322938165333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938166570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322938169421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938170823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322938194655
