what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944223990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944231859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944246190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944266063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944271055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944272291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944696285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322944697974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945049900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322945102279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945112800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945162724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945169529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945575169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322945579278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945582792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945594464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322945596935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322945600524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945602316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945682398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322945687186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322945688716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946467526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322946478894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946481685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946483657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946508854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946513556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946515808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946530505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946535114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946535836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946550450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946551899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946755830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946777966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946801184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322946803236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946805921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946806609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946820097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322946826280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946829274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946829853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946843358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322946887718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322946891757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946899799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946927887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946936834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1322946936879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946943225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322946949022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322946949701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947032927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947046600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947047660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947048865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947057988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947062112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947063403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947118130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947124676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947294166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947296695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947298134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947298511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947410633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947476657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322947523485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322947635442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947637709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322947655576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947659056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322947686814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947691822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947693186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947699028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947700521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947711492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322947730925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947735291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947736624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947737168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947755935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947760278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947760864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947772400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947779831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947780462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947791937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947797159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947797750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947818374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947831831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947834482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947839778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947842344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947847341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947852473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947858400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947861036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947869565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947871721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947874753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947876658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947906579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322947909029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322947911284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322947912304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947912929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947940043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322947994183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948060753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948084368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948124651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948155260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948190898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948193601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948194047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948196399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948197416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948203927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322948244411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322948245801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948264848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948265360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948285070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948328261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948330886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948354690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948378836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948379836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948394110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948407173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948408741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948420903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948423845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948424477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948452128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948460154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948461458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948491159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948493135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948493960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948532935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948535604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948536372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948552704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948557851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948570395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948573883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948578107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948580663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948582127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948582547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948645990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948650884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948651556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948682540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322948706054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948707112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948740333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322948753278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322949105878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322949113507
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322949464952
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1322949465820
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1322949465834
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1322949465847
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1322949465873
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1322949465893
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1323035183613
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1323035183614
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1323035183623
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1323035183629
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1323035183641
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1323035183646
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1323035183656
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1323035183659
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1323035183668
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1323035183676
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1323035183687
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1323035183700
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1323035183708
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1323035183720
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1323035183728
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1323035183738
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1323035183760
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1323035183772
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1323035183777
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1323035183790
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1323035183790
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1323035183796
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1323035183805
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1323035183816
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1323035183828
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1323035183837
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1323035183842
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1323035183844
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1323035183845
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1323035183845
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1323035183846
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1323035183847
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1323035183856
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1323035183863
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1323035183874
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1323035183882
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1323035183898
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1323035183899
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1323035183906
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1323035183913
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1323035183924
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1323035183932
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1323035183933
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1323035183942
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1323035183949
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1323035183949
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1323035183954
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1323035183960
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1323035183970
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1323035183976
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1323035183986
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1323035183995
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1323035183996
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1323035184000
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1323035184000
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1323035184013
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1323035184022
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1323035184031
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1323035184036
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1323035184047
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1323035184058
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1323035184063
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1323035184075
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1323035184085
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1323035184097
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1323035184104
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1323035184116
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1323035184122
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1323035184122
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1323035184144
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1323035184155
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1323035184165
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1323035184177
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1323035184182
